spectrum_lambda,method,baseline,paired_delta_mean,paired_delta_sd,relative_change_percent,wins,n_seeds
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_loglinear_lo0p1_hi3,0.010520514084899693,0.0013347426404205997,20.313178157882874,0,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,0.006348282756779569,0.00035164248182872416,11.343551535845254,0,3
1.0,scalar_gate_loglinear_lo0p1_hi3,score,-0.017938657063850623,0.0009261072788319843,-23.184015989007246,3,3
1.0,scalar_gate_loglinear_lo0p1_hi3,scalar_gaussian,-0.015114771442631554,0.0018930815024488987,-20.27434462274169,3,3
1.0,scalar_gate_loglinear_lo0p1_hi3,fourier_gaussian,-0.06834524238092139,0.0067293387444764645,-53.48594263063984,3,3
1.0,scalar_gate_loglinear_lo0p1_hi3,scalar_normalized,-0.01890320845716,0.0020309815268758817,-24.129807257352,3,3
1.0,scalar_gate_loglinear_lo0p1_hi3,fourier_normalized,-0.025205551786189977,0.005017642982473859,-29.779012098506442,3,3
1.0,scalar_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4,0.0012203601630740094,0.0008216897595926889,2.0962592612927766,0,3
1.0,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4,0.004229927326702136,0.0005041779937879908,7.662006524990783,0,3
1.0,scalar_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,-0.009456714607230902,0.0010642513886647074,-13.726637087621107,3,3
1.0,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,-0.0027739347889773496,0.0012470969019153038,-4.458957814299569,3,3
1.0,scalar_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.0017870934504137677,0.00044973053448017693,3.099936538183612,0,3
1.0,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.006376278721856164,0.0008287847821635075,12.01707162887744,0,3
1.0,scalar_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_linear_sigma,0.0017891602451643336,0.0013014031312675563,3.103632920278754,0,3
